,date,total_graph_Significant_Buy,total_graph_Significant_Sale,finance_sector_Significant_Buy,finance_sector_Significant_Sale,oil_sector_Significant_Buy,oil_sector_Significant_Sale,services_sector_Significant_Buy,services_sector_Significant_Sale,software_industry_Significant_Buy,software_industry_Significant_Sale,oil_industry_Significant_Buy,oil_industry_Significant_Sale,real_estate_industry_Significant_Buy,real_estate_industry_Significant_Sale
17,2003-09-30,0.029856995090876255,0.04225704762999327,0.0257002443805892,0.03722104358568091,0.03077644118106546,0.04386033432276207,0.030284184625368412,0.04485844847632696,0.031228444221483666,0.04822223615727096,0.02471053374752895,0.03219429539678057,0.022589710332900994,0.040207522697795074
18,2003-12-31,0.028662259871673097,0.04278985015604707,0.02446256486286138,0.03987628128115334,0.02886726181764964,0.040941021513244545,0.028264499887839287,0.04994890456369482,0.027923709456372774,0.05025125628140704,0.024619457313037725,0.03203176704169424,0.02298614674191893,0.04320164186762442
19,2004-03-31,0.029174642064160476,0.04750784779113391,0.0238838004442337,0.04489755172327735,0.030578273141781864,0.047115871752189335,0.030007230657989877,0.05038219192232207,0.03216697360343769,0.05107427869858809,0.023154848046309694,0.04220935841775205,0.02113618974751339,0.044089517980107115
20,2004-06-30,0.03201479634310339,0.04582421432096161,0.029785217152692892,0.04101080150672288,0.03138090423226925,0.047558861765130724,0.03368503512937893,0.050111385835638574,0.03476622709368042,0.05263458354741109,0.021368046174628515,0.04371853125383765,0.02742655262179249,0.03876905912978802
21,2004-09-30,0.03261584323352768,0.044404414138314446,0.027018237988130404,0.03758705726132083,0.032229899020575506,0.04153063548705489,0.03453331587904176,0.04744076449797094,0.03543913713405239,0.0463482280431433,0.026345933562428408,0.03538246149929999,0.021638950110198358,0.034161490683229816
22,2004-12-31,0.03081009983078276,0.0523280302078638,0.02468979808445579,0.04902580172348437,0.03140937708838944,0.05212620027434842,0.03153732552046115,0.05273688723738745,0.03310855626796374,0.05278576166261331,0.02582589045518132,0.05079091789518993,0.017954147868520395,0.05266550041432649
23,2005-03-31,0.035754783073445186,0.04861437124883538,0.03058348092897947,0.04445331404195874,0.03634730332031925,0.04685070656117196,0.03512615732560605,0.052041369236930764,0.038384512683578106,0.05123497997329773,0.029967681911663893,0.0455391244736069,0.024979412572056,0.03971086101198646
24,2005-06-30,0.0311553999461352,0.045759942544214026,0.025321992709599027,0.04072904009720535,0.03243113936162942,0.046100744993506935,0.030706433508047682,0.04949209146991976,0.032675709001233046,0.048985539737697564,0.025345186306033666,0.044164932854170606,0.02424295466479958,0.03623315245930334
25,2005-09-30,0.03279337938187397,0.047324598995959345,0.028206505812249684,0.04110090846927811,0.030501383359201027,0.049024900465618464,0.0338165422282556,0.047028022883738974,0.03435114503816794,0.04979723282442748,0.027029422190712513,0.03979085430698334,0.02531102531102531,0.04118404118404118
26,2005-12-31,0.033109838382335756,0.04712166130066269,0.027564424664417487,0.04510324695523174,0.03150472247379998,0.05065338336136628,0.0357869539198085,0.05005385996409336,0.03732946298984035,0.052539912917271406,0.023697104677060134,0.039198218262806235,0.027050459511010923,0.03806138373504422
27,2006-03-31,0.033520018113529206,0.04783769745078714,0.0294205324588961,0.04496778187988718,0.031135865595325055,0.048727781835889945,0.035949725130591484,0.0498870868404845,0.037337570220734265,0.050275208534301764,0.02495741056218058,0.04063032367972743,0.028828093099224173,0.04826459779501838
28,2006-06-30,0.03159126493613515,0.04877132262051916,0.028544201405048424,0.04436761740132527,0.030792801994772735,0.05034998648120888,0.03406031847424374,0.05160377788930967,0.03652545801306132,0.049124429289718545,0.02293694456199746,0.04968260685569192,0.024975593882199804,0.04010738691832086
29,2006-09-30,0.033402937433647605,0.044641538883381494,0.029271741692198917,0.04244638227669102,0.03414555430046797,0.04366629014039051,0.03458427073859557,0.045234790101000434,0.03531407111272639,0.04300684475134775,0.029912474752332403,0.04549389246898144,0.027072901637952982,0.044131375710769756
30,2006-12-31,0.031998186643496,0.05025138284174372,0.027925084175084176,0.043686868686868684,0.031787552244747094,0.05109323021807739,0.03231694223749195,0.05295254455658149,0.032532060178759786,0.053017265308388385,0.026187305814469597,0.04154460719041278,0.026265024484344857,0.04132660632141267
31,2007-03-31,0.033057175470902034,0.05150731169642477,0.029790218987702493,0.04853240974155505,0.0305898451977079,0.05390996949568093,0.03501569150079532,0.050922144361807316,0.037007785174320205,0.05071646169468577,0.030704123896992615,0.04475058526922384,0.028440015331544652,0.04898428516673055
32,2007-06-30,0.03425646644771906,0.05145467159348398,0.030921820303383897,0.047841306884480746,0.03207586278370816,0.053658410197947974,0.034355752900493135,0.05291481655787686,0.03406659718031708,0.050414175215316256,0.027107946269622915,0.04879430328532125,0.03014743636763735,0.04606469595833639
33,2007-09-30,0.03973491160045231,0.05878499050330888,0.03613494867911829,0.06349907454147737,0.039605371959738817,0.054575004989877676,0.037504112293014584,0.06250685382169098,0.03815374211000902,0.05923128944995491,0.033070729806943124,0.052203272443944244,0.03321733628598545,0.06050300537804492
34,2007-12-31,0.03760238508184477,0.051945791292678914,0.03808627182471756,0.05008986648408079,0.03873259611528104,0.05087950495616799,0.036607807913070146,0.05531700477588398,0.03591324571366759,0.05408621342419817,0.02830339961513791,0.047706863373957666,0.033559265994379237,0.04752851711026616
35,2008-03-31,0.040067676689994614,0.04735766105257761,0.03978227126788714,0.04832982500903659,0.039468419548442414,0.0459274078308088,0.0400316993094079,0.04942828031246462,0.0403203225625805,0.048384387075096603,0.03253796095444685,0.03974279516578866,0.03654878433849069,0.0473634354278497
36,2008-06-30,0.04015661483431864,0.044994162650901684,0.03925186614107188,0.050385808940702846,0.038730425055928414,0.04401565995525727,0.03968006416540415,0.044336511897335354,0.03923575571477311,0.0411122483793927,0.033646322378716745,0.03508085550339071,0.034742148119426136,0.03885226832105467
37,2008-09-30,0.04270482168920577,0.05265690187416851,0.045360600456869356,0.05602088545632546,0.041693411915737874,0.051759351111629805,0.04180064308681672,0.05251104582571885,0.04303631932473399,0.04933721690542709,0.032301962469560234,0.048846870075920354,0.03882409330563988,0.05048729829046174
38,2008-12-31,0.04610873603867762,0.05450231662824272,0.04746215302452785,0.05835863643215539,0.047488915534982294,0.05485067343353504,0.04275755580281115,0.05377052158314222,0.041996418462249434,0.05187453064525446,0.0377217274156126,0.05037048125140334,0.04247425802543913,0.05496668685645063
39,2009-03-31,0.05125999478459355,0.040195882538209625,0.0522895467160037,0.04380203515263645,0.05004286009872602,0.040909225266767164,0.05060498220640569,0.038956109134045076,0.05047862536417147,0.035079374516915396,0.044299424184261034,0.040921305182341654,0.04640444974175606,0.04735796583234009
40,2009-06-30,0.04157441811216141,0.04556276431216269,0.040749867980989264,0.055051927477556765,0.04406691962745774,0.045417960216166495,0.040632991628598285,0.04290616598544294,0.04,0.03835164835164835,0.03604064624607062,0.04115797938445793,0.03528292218724837,0.05943927970133958
41,2009-09-30,0.037761861307878654,0.044008455715814424,0.037472048426806404,0.05513518397217266,0.03703480124354834,0.03999275602909662,0.03536111601624581,0.04315292247925128,0.03512524627075711,0.04109203490008444,0.02972303535239811,0.03827966674172484,0.03795598877566091,0.05331561069265987
42,2009-12-31,0.03543603762103398,0.055205052291723816,0.03734177215189873,0.06292012221737232,0.03586885802381828,0.054934796752567114,0.03340565855335238,0.05531805194526198,0.030775202395475213,0.053454585782411,0.03226271064381391,0.05242690479619761,0.034639409426462237,0.059128336172629185
43,2010-03-31,0.03427429028388645,0.0425749700119952,0.03571428571428571,0.05,0.03533249832512889,0.04013865019952812,0.032772345284817844,0.042595179494002086,0.0321275722577241,0.04015946532215513,0.03091684434968017,0.041791044776119404,0.03840102974828375,0.04262013729977117
44,2010-06-30,0.04057558378356344,0.04537316053695232,0.04316728374284753,0.05322282059912487,0.0384190395240119,0.044142229777588894,0.04054642903830232,0.046320101093729575,0.03907637655417407,0.044748753795909015,0.0382834634786815,0.047543362587243454,0.04201567144015131,0.04924344771683329
45,2010-09-30,0.0345800918271226,0.03693834935147918,0.034086782861292665,0.043209876543209874,0.033785356768711444,0.03588057269235246,0.03665959605275293,0.036613483353315504,0.035108388312912346,0.03717012252591895,0.0283214709371293,0.03929418742586002,0.02804138423118088,0.041598287549054584
46,2010-12-31,0.034372025208160115,0.04295147549675258,0.03468943716901351,0.0492425797446529,0.03623719881563578,0.03976856001955831,0.033046783878353275,0.04386798565812778,0.03217424954392172,0.04135109735198187,0.031194820482636845,0.037473023347066904,0.03358759842519685,0.05271899606299212
47,2011-03-31,0.032454342467385294,0.04458386660272525,0.03202100849234418,0.05264829835447595,0.03420249653259362,0.04083217753120666,0.03130787163119022,0.04483757816074424,0.03009066132710384,0.04638745202736526,0.028716010242653335,0.044689671991220585,0.029232958220152632,0.06195834950200491
48,2011-06-30,0.03103683284957131,0.04363594321424877,0.03220279503746672,0.050925830357327166,0.030722008682907944,0.04454829521887012,0.03043842502094387,0.0408781388954525,0.027898054261441492,0.04242258152918608,0.02884867558353003,0.037699973773931285,0.02877015491621878,0.0515333544103699
49,2011-09-30,0.035843239729421834,0.039939885821678435,0.03523040940601361,0.044354074042858044,0.03522222536566045,0.03901321187088013,0.03556803018451203,0.04207886624027976,0.03464909700570622,0.04147302782516619,0.0316333118140736,0.03600889462735815,0.031390943532383184,0.0469060075771243
50,2011-12-31,0.03179234617231179,0.03488980780250585,0.033803106676267874,0.03952268285155848,0.03156524568825252,0.03471092309361102,0.031239614489863742,0.03429710867397807,0.030447897103181378,0.032098343862045416,0.02881844380403458,0.032965488156322484,0.030346220084328048,0.04180770829621711
51,2012-03-31,0.03231797458290371,0.03672497111693603,0.032708524672288554,0.04178842781998831,0.033143448990160536,0.036604976968573684,0.032168682841116444,0.03561532743123606,0.030385594977195996,0.03684179352010899,0.030590645271423696,0.03714578354387163,0.031400524358270836,0.05200902384000976
52,2012-06-30,0.03201530612244898,0.03922801263362488,0.03228560649683299,0.03800409030439013,0.03246879604147555,0.03580463125121619,0.031091534164159863,0.03895573700042974,0.031145236292851736,0.03898561695685087,0.034232683916169876,0.04615573720115543,0.03167831049010719,0.040477841181803635
53,2012-09-30,0.032400087491797645,0.03503734024935162,0.033404420704362905,0.03876587008949036,0.029673339168243034,0.03605409525960643,0.031922477166406775,0.03354867453775896,0.030954380072767983,0.03498460677301987,0.03359893758300133,0.032934926958831344,0.03315298111606196,0.04349671122427329
54,2012-12-31,0.02914391430191269,0.03711097186166562,0.028925930097233172,0.0424785073394151,0.02955596412056382,0.03454231433506045,0.02906927506775068,0.04014227642276423,0.029266688589279843,0.036939603200701526,0.030186993426510947,0.034590592890420574,0.026394273784670446,0.04642608609205687
55,2013-03-31,0.0339985431673392,0.039528148088196186,0.0372336503723365,0.04403524294035243,0.033169956285600745,0.03958140151013379,0.03224223589785529,0.04021590235325387,0.03057392224279291,0.039777836551176934,0.032175911547301074,0.037331511273992174,0.03723657862114999,0.047773433775150184
56,2013-06-30,0.03060880539098967,0.045528946367850376,0.03119983948635634,0.05178237025147137,0.029294836753963126,0.045743676390200265,0.02929958062128774,0.044385828415279806,0.030276774969915765,0.048471720818291215,0.02948049613517886,0.0444604230331356,0.02992957746478873,0.05208691171418756
57,2013-09-30,0.032504939748977266,0.03565246430857429,0.03418322489889221,0.03697907508352383,0.030084235860409144,0.037680505415162456,0.03137172934045262,0.03690121040530526,0.03075301781950565,0.03904004598582104,0.03315357274175757,0.03462434121828655,0.0327135145111429,0.04106491948507359
58,2013-12-31,0.027738784351456075,0.035196605731770796,0.027548392456592175,0.039428429010550804,0.027097570235383447,0.034239749430523915,0.02693366532816637,0.03913798242999176,0.027642424518420694,0.03957375108156109,0.03019548194467917,0.034533265731508084,0.02787441294138111,0.046486345451382846
59,2014-03-31,0.02927911037785372,0.03794071328326709,0.029395345591570428,0.04082202295802659,0.028187502983435964,0.040479259153181534,0.028311735061195106,0.042242620590352775,0.02659012629161883,0.03963260619977038,0.027276328447739234,0.037575688981947825,0.030360269050032248,0.04574771952455542
60,2014-06-30,0.02897323975428867,0.037833176336353865,0.028960704494475367,0.04363213425272078,0.028349781742266083,0.03859840576959575,0.03067561746122918,0.03839388282596209,0.029654112937014105,0.03980261626553699,0.03021181106671775,0.035137649827595645,0.030842593402747396,0.0426546504506081
61,2014-09-30,0.02795960558914982,0.033992717034048145,0.028968914793227867,0.03703510963086317,0.027468723730405972,0.03300697225930871,0.02808161744153545,0.03622472747600857,0.027604192294444718,0.03670717905820991,0.026538908246225318,0.03739837398373984,0.030371653123751164,0.04018471648683451
62,2014-12-31,0.029291168700151325,0.04002127542688195,0.029267989881903815,0.04473998665404491,0.029355117221226006,0.04064554692169755,0.02790121781607246,0.03840021710370094,0.02724264539232129,0.03975341099678165,0.03512868134783762,0.05136641018837888,0.03199340504043338,0.04934442961450891
63,2015-03-31,0.030971064806022533,0.03650640514335924,0.03031622151052517,0.041898572805571965,0.03132132607172719,0.03416871935097512,0.02920190498788197,0.035726996932359374,0.03086305673627795,0.03284975050822399,0.039074063110532235,0.04576401634006275,0.03061343266208823,0.04764676211539208
64,2015-06-30,0.030291668115157506,0.03505927224509458,0.03158763505402161,0.03774009603841537,0.032395302459561265,0.0363837801905606,0.02874649631705886,0.03352128283684245,0.03020340171839383,0.03480624232859898,0.035967672280831635,0.03658461348633475,0.029978504529402733,0.04479502533394749
65,2015-09-30,0.03040618916492672,0.03745675351267387,0.030056577086280057,0.03888137260931062,0.03174926453948857,0.037565059968318625,0.029063491544273984,0.037519217559124664,0.03023223855984609,0.03568320278503046,0.03919147276745093,0.049460548550630444,0.029885328306628968,0.04370876531573987
66,2015-12-31,0.03180323039913594,0.03510972556335608,0.03287059915839286,0.037482965691780105,0.033259228280249166,0.03664898417380203,0.029640539420996915,0.03813994875807367,0.031209362808842653,0.03472041612483745,0.03897202342225114,0.04268054651919324,0.033339824732229795,0.03929892891918208
67,2016-03-31,0.033649911544323396,0.033914543485398685,0.033149575211663035,0.035079766622311256,0.034381651535554496,0.036575300812301814,0.03297359284917605,0.030821433620811536,0.030686799805163176,0.03378647655315946,0.04430842924622447,0.057082030470361256,0.032892793857058476,0.037839633786178384
68,2016-06-30,0.031502796596135925,0.033734636022333224,0.03183903679242526,0.036047225225751774,0.030537404987331644,0.03796061697115171,0.029995313232307454,0.03101077956569286,0.030304347826086958,0.03073913043478261,0.04530201342281879,0.05073825503355705,0.033025633481666726,0.039902909050788866
69,2016-09-30,0.031060872580061287,0.031481509807220684,0.03084535214233077,0.03368775660595852,0.03197551212620674,0.03025665175417942,0.029861022159600358,0.03255091584475471,0.03212691678819214,0.03309912059746343,0.03781949158412413,0.04682413243748701,0.03151331947855658,0.036992253920272056
70,2016-12-31,0.030624932804180865,0.03662698023157432,0.03233517205148411,0.04163383241397426,0.030121670503123973,0.03709306149292996,0.030238403534161018,0.034397136110899534,0.030124370615828205,0.03632138399965572,0.037494568253771184,0.05102737600099323,0.030858412301711272,0.040716442778298445
71,2017-03-31,0.028605259877851178,0.03997162005388355,0.029206577708875477,0.04505564475942639,0.028611600865936126,0.04146673510835361,0.027032885365702607,0.03884622530501022,0.028991298170839994,0.04151127686023797,0.03781648643398303,0.05335750825616784,0.029546758462421115,0.04575444635685599
72,2017-06-30,0.03008024685272632,0.03290958920315072,0.030096840678731755,0.034374205934667834,0.031871120719715464,0.032405793058558244,0.02903922439539906,0.03219432999954052,0.028584777437988446,0.03656982670744138,0.04042119565217391,0.05346467391304348,0.030054743863974186,0.037160569916252766
73,2017-09-30,0.028835416078290137,0.03061803502535309,0.028325618087909142,0.03134721581352425,0.029455937212344362,0.03115159149266024,0.02789869730560725,0.029986244841815682,0.027022117262364323,0.028838730187565286,0.04206320377769706,0.04424264438794043,0.030223592906707786,0.03500385505011565
